ID,質問日時,カテゴリ,投稿者名,経過時間,回答数,閲覧数,回答転換率,共感数,回答リアクション総数,注目度,回答競争率,注目/競争比,ランキングポテンシャル,受付終了まで,URL,本文冒頭,マイフラグ,ベストアンサーフラグ
156,2026/1/13 12:28,ライブ、コンサート,bfc1ce073,17分,1,9,9.0,0,0,0.51,11.11,0.05,3.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241371,ローチケの電子チケットの申し込みをしたいんですけど当たってからアプリをダウンロードするのでも大丈夫ですか？！申し込む前にダウンロードしないとチケット表示されないですか？,0,0
157,2026/1/13 12:28,ホテル,c4c03286d,17分,1,4,4.0,0,0,0.226,25.0,0.01,2.89,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241370,エクスペディアでフィンランドのホテルを予約しました。 最初1名でも2名で行くかまだ決まっていなかったのですが、 1名でも2名でも値段が変わらず30万だったため、一室料金だと思い予約をしました。 後から...,0,0
158,2026/1/13 12:28,話題の人物,Umatasene2015,17分,1,7,7.0,0,0,0.394,14.29,0.03,3.04,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241369,最近数年有名人の死去が多くないですか?逆に考えるといま80歳前後の世代は有名人が多かったということでしょうか?,0,0
159,2026/1/13 12:28,アクアリウム,1153157256,17分,0,2,2.0,0,0,0.112,0.0,0.0,0.11,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241366,レッドビーシュリンプについて質問です。 画像のレッドビーシュリンプの性別が 分かる方がいらっしゃいましたら 教えて下さいm(__)m,0,0
160,2026/1/13 12:28,古着、リメイク,非公開,17分,0,2,2.0,0,0,0.112,0.0,0.0,0.11,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241367,ユニクロライトダウンジャケットのファスナーが、閉めていても下から開いて来てしまいます。留め具が金属ではなくプラスチックの様なのですが、解決法はありますか？,0,0
161,2026/1/13 12:28,引越し,yor********,17分,1,5,5.0,0,0,0.279,20.0,0.01,2.91,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241364,賃貸引越しの大型家電搬入に関して質問です 都内目黒区内で引越しを検討していますが、 仮契約したのがアパート2階で、おそらく冷蔵庫が階段を通せないかと思っています。 冷蔵庫が502Lの幅685mm、 階...,0,0
162,2026/1/13 12:28,男性アイドル,sho********,17分,1,23,23.0,0,0,1.28,4.35,0.29,3.85,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241363,嵐のライブで3月中旬に札幌にいくのですが、3月中旬は雪は酷いでしょうか。 飛行機、新幹線止まることはありますか？,0,0
163,2026/1/13 12:28,メイク、コスメ,a8eb5ead4,18分,1,7,7.0,0,0,0.388,14.29,0.03,2.99,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241362,シーグラムのチーク使ってる方！！ イエベ春はどの色がいいと思いますか。 リキッドのポンポンして塗れるやつです。 教えてください。,0,0
164,2026/1/13 12:28,交通事故,laa********,18分,3,16,5.3,0,0,0.884,18.75,0.05,8.7,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241361,息子の交通事故で頭を悩ませております。 昨年12月10日に、息子が会社の人の車に追突事故を起こしてしまいました。息子は免許を取得して3年程しか経過していなく、前年も単独事故をおこし任意保険の等級も低く...,0,0
165,2026/1/13 12:28,政治、社会問題,あ,18分,0,7,7.0,0,0,0.386,0.0,0.0,0.37,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241359,解散総選挙ですね。 で、結局参政党って何をやったの？ 何もやってないじゃん。 地方自治体の選挙にちょっかいをかけて、かき回しただけ。 また核だ外国人だの騒ぐの？ またみんな、熱狂してこんな党に投票する...,0,0
166,2026/1/13 12:28,病気、症状,もたすた,18分,0,3,3.0,0,0,0.165,0.0,0.0,0.16,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241360,ナルコレプシーで睡眠発作「だけ」無いってことはあり得ますか？ナルコレプシーでよくある症状を見ていて、睡眠発作以外は全て一致するんですが睡眠発作だけないので...,0,0
167,2026/1/13 12:28,着物、和服,cee1d0527,18分,0,4,4.0,0,0,0.219,0.0,0.0,0.21,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241358,キモノハーツやtakazennの振袖を着たいのですがこちらは大きいサイズの用意はあるのでしょうか？ 普段3Lなどを着ています,0,0
168,2026/1/13 12:28,メンタルヘルス,012*********,18分,1,10,10.0,0,0,0.545,10.0,0.05,3.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241356,「何を言ってるのか分からない、主語をつけて」と何回注意しても主語を抜く人がいます。 もう20回ぐらい言ったと思います。 それでもやめられないのは、なんかの病気でしょうか？ ウチの姉です。 毎回聞き返さ...,0,0
169,2026/1/13 12:28,恋愛相談,gja42atjw,18分,2,20,10.0,1,0,1.087,10.0,0.11,11.34,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241355,女性に質問です、全くスキンシップしてこない彼氏よりスキンシップしてくる彼氏の方が好きになりますか？,0,0
170,2026/1/13 12:28,商品の発送、受け取り,sam********,18分,1,8,8.0,0,0,0.433,12.5,0.03,2.98,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241354,商品の発送先（マンションの号室違い）を間違えました。既に宅配ボックスにお届け済みです。どのように対応したらよろしいでしょうか。,0,0
171,2026/1/13 12:28,テーマパーク,1151066330,18分,0,13,13.0,0,0,0.702,0.0,0.0,0.67,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241352,トゥモローランドということは、ランドにしかこのメダルはないのでしょうか メダル ズートピア ディズニー,0,0
172,2026/1/13 12:28,周辺機器,1150999472,18分,0,7,7.0,0,0,0.377,0.0,0.0,0.36,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241351,おすすめのマウスor設定の変更方法を教えてください。 今のマウスがゲーミング用ではないからか、 バロラントやAPEXで普通に腕を振って視点を変えると、マウスが離れていなくて振り切れず、ちゃんと手首をあ...,0,0
173,2026/1/13 12:28,飲食店,b79sk03h21,18分,4,11,2.8,0,0,0.59,36.36,0.02,10.75,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241350,回転寿司は年に何回ぐらいご利用されますか？,0,0
174,2026/1/13 12:27,大学受験,b3738220f,19分,1,10,10.0,0,2,0.508,10.0,0.05,5.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241349,近畿大学の情報学部と同じくらいの難易度の過去問は、どこの大学のものがありますか。 ちなみに、B日程で数Ⅲなしを受験します。,0,0
175,2026/1/13 12:27,体操,mas********,19分,2,3,1.5,0,0,0.152,66.67,0.0,4.96,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241347,跳び箱7段まで飛べますが8段がなかなか飛べません。 アドバイスください,0,0
176,2026/1/13 12:27,大学受験,1252844102,19分,0,4,4.0,0,0,0.202,0.0,0.0,0.19,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241346,大妻女子大学の共テ利用についてです。3教科より2教科の方が募集人数多いのですが、2教科で出した方がいいですよね？,0,0
177,2026/1/13 12:27,電子マネー、電子決済,1151450187,19分,0,2,2.0,0,0,0.101,0.0,0.0,0.1,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241345,楽天ペイのチャージ払いで、例えば.1000円の買い物をする時、500円だけポイントを使い、残りは楽天キャッシュで払う事って出来ますか？ 使う分の、500円は楽天キャッシュ 残りの、500は貯めとくモー...,0,0
178,2026/1/13 12:27,音楽,1053191980,19分,0,1,1.0,0,0,0.05,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241344,Cö shu Nieのasphyxiaっていう曲、すごすぎません？あんな曲聴いたの初めてです。,0,0
179,2026/1/13 12:27,本、雑誌,MOONAGE DAYDREAM,20分,3,15,5.0,0,0,0.75,20.0,0.04,7.86,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241341,「私は1ヶ月の書籍代3万円は使います」っていう社会人がいます。 しかし、その内実は… マンガと雑誌だってwww 逆に書籍代のことなんか言わない方がよくないですか？,0,0
180,2026/1/13 12:27,ピアス,u_kk********,20分,1,5,5.0,0,0,0.249,20.0,0.01,2.61,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241343,御徒町で、予算10万以内でプラチナ一粒ダイヤのピアスの購入を考えています。 おすすめのお店を教えてください。,0,0
181,2026/1/13 12:27,シニアライフ、シルバーライフ,バリィ＆あかべこ,20分,0,6,6.0,0,0,0.298,0.0,0.0,0.28,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241342,^( 'Θ' )^ 姉バリィ美のクラスはお布団持参で授業受けるので、ついに学校側はお布団禁止の校則をもうけました。 寒がりのバリィ美は、「寒いから暖かくなるまで学校行かないけん。オンライン授業にしてけ...,0,0
182,2026/1/13 12:27,大学受験,1151149567,20分,0,17,17.0,0,0,0.842,0.0,0.0,0.8,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241340,高3です。共通テストも近いのですが最近持病が発覚しました。幼い頃に手術した時にできた合併症で尿の出が悪くなるという症状です。手術するかどうかは春休みに病院でもう一回診てもらって決めます。 必要があって...,0,0
183,2026/1/13 12:27,ラジオ,bfceaef2b,20分,1,2,2.0,0,0,0.099,50.0,0.0,2.44,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241339,ローレンのオールナイトニッポンのアフタートークはもう見れないですか？,0,0
184,2026/1/13 12:27,家族関係の悩み,匿名,20分,1,7,7.0,0,0,0.344,14.29,0.02,2.67,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241338,若い女性で、家族が1人もいない人は、いるのですか？,0,0
185,2026/1/13 12:27,ご近所の悩み,しゅつどうひや,20分,0,11,11.0,0,0,0.539,0.0,0.0,0.51,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241337,近所の30歳離れた親の歳と同じ男性から 気に入られたみたいで、たまたま会って部屋に入らされ（断れなく入った私も悪かったのですが） 親と同じで年齢言ったら普通に下心丸出しで 内心引いたし、周りの住人にも...,0,0
186,2026/1/13 12:27,テーマパーク,カビゴン,20分,0,1,1.0,0,0,0.049,0.0,0.0,0.05,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241336,USJエクスプレスパス7のトロッコセレクションについて質問です。 3/16で仮に取得しようと画面を進んでいくと、ハリポタの時間が出て来ません。 これはなぜかわかる方教えていただけませんか？ 時間指定な...,0,0
187,2026/1/13 12:27,家族関係の悩み,bat********,20分,1,30,30.0,0,0,1.459,3.33,0.44,3.71,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241335,妻との結婚生活はもう限界です。離婚か円満調停するか迷ってます。 東京在住の30代前半の外国人です。 去年、2年間半付き合いで日本人の女性と結婚しました。 ですが、付き合い時からずっと続いてまだ解決して...,0,0
188,2026/1/13 12:27,病気、症状,lD非公開,20分,1,9,9.0,0,0,0.437,11.11,0.04,2.73,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241334,顔（眼、鼻、口）を無意識に手で触ってしまい 冬はすぐ風邪をひきます。 どうしたら触らないようになるでしょうか。 マスクやメガネをしていても ついうっかり触れてしまい効果ありません。 手袋はスマホの為に...,0,0
189,2026/1/13 12:26,病気、症状,ゆいたん,21分,2,9,4.5,0,0,0.415,22.22,0.02,4.81,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241333,1月の3日スノボやってたらアイスバーンで滑って、膝を思いっきりぶつけてしまいました。 最初は打撲かなと思っていましたが、1週間半経ってもまだ腫れてます。一応歩けはしますが、しゃがんだ時に少し違和感があ...,0,0
190,2026/1/13 12:26,資格,1252983293,21分,0,5,5.0,0,0,0.23,0.0,0.0,0.22,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241332,基本情報技術者試験の科目B問題ってどれくらいのレベルのが出ますか？ 去年の6月頃に科目a免除受かったのでそろそろ科目Bも受験したいのですがいまいち問題のレベルがわかりません。 IPAのサンプル問題くら...,0,0
191,2026/1/13 12:26,数学,1105628390,21分,1,10,10.0,0,0,0.459,10.0,0.05,2.63,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241331,友達から次のような問題を出されました。 速さの問題は苦手で、よく分かりません。 分かる方、教えてください。 . . 4両編成の列車Aと10両編成の列車Bが同時にトンネルに入り、同時にトンネルから出終え...,0,0
192,2026/1/13 12:26,イヌ,c5d804eea,21分,0,9,9.0,0,0,0.412,0.0,0.0,0.39,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q10324241330,犬の散歩についての質問です！ 現在、生後約5ヶ月のミニチュアダックスフンドを飼っているのですが、散歩のとき、行き（家から離れる方向）だけまったく歩いてくれなくて、毎回抱っこして連れて行っています。でも...,0,0
193,2026/1/13 12:26,オンラインゲーム,あいきゃん,21分,0,3,3.0,0,0,0.137,0.0,0.0,0.13,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241329,プロセカでライブPを考慮した上で一番効率の良い炊き数を教えてください,0,0
194,2026/1/13 12:26,携帯型ゲーム全般,c42a916d7,22分,1,7,7.0,0,0,0.318,14.29,0.02,2.48,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241328,プロスピAで経験値1.8倍が来てますが、エナジー使ってvロードやるのはありですか？200エナジーあります,0,0
195,2026/1/13 12:26,病気、症状,fxu********,22分,0,4,4.0,0,0,0.181,0.0,0.0,0.17,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241327,この時期寒いので寝る時に起毛のインナーとタイツを履いて寝てますが朝起きると下痢みたいに何度もトイレに行ったり身体が火照ったりします。矢張りタイツの締め付けや起毛シャツで暑すぎてしまうのが原因ですか？,0,0
196,2026/1/13 12:26,政治、社会問題,***********,22分,0,7,7.0,0,0,0.316,0.0,0.0,0.3,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241326,前橋市民の道徳心は低いし兵庫県民の道徳心も低いということは、日本全体で道徳心が低いのであって、その低い道徳心で選ばれた自民党がまともな国政をできるわけもなく、 だったら低い道徳心の国民は選挙などやらず...,0,0
197,2026/1/13 12:26,美容整形,1249695086,22分,0,3,3.0,0,0,0.135,0.0,0.0,0.13,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241324,エラボトックスについて質問です。 二週間ほど前にエラボトックスを両頬に打ちました（２回目）。 直後は何ともなかったのですが、二週間経った今になって右頬がパンパンに腫れてきました。痛くて口を大きく開けら...,0,0
198,2026/1/13 12:26,アルバイト、フリーター,c4aa95c2f,22分,1,11,11.0,0,0,0.494,9.09,0.05,2.62,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241323,今現在ゲームセンターか100均で働いている方は居ますか？ 25で男なんですが、正社員を辞めてしまって次いいところが見つかるまでバイトしようかと思って居ます。 ただどのような仕事内容なのかとどれだけきつ...,0,0
199,2026/1/13 12:26,就職活動,ポンポン,22分,1,4,4.0,0,0,0.179,25.0,0.01,2.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241322,就労移行支援の訓練内容は商業高校に近いと思いますが、商業科と情報処理科、どっちに近いと思いますか？,0,0
200,2026/1/13 12:26,数学,c8cf4a1d7,22分,2,12,6.0,0,0,0.537,16.67,0.03,4.79,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q11324241321,数学について質問です。 「等しい長さの弦に対する孤の長さは等しい」というのは証明で使えないのでしょうか。 画像の問題で模範解答は二等辺三角形の底角を円周角で移動させる方法になっていますが、 AB=AD...,0,0
201,2026/1/13 12:26,大学受験,c5840ca7d,22分,0,2,2.0,0,0,0.089,0.0,0.0,0.09,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q14324241319,北大文系志望の高2のものです。英文法を東進の講座で基礎的なことは一通り学んだのですがまだ文法に不安があります。この場合は新たに参考書をした方が良いでしょうか。おすすめの文法参考書あれば教えてください。...,0,0
202,2026/1/13 12:26,病気、症状,b289243e,22分,0,2,2.0,0,0,0.089,0.0,0.0,0.09,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q13324241318,コンポジットレジンの接着剤の副作用について,0,0
203,2026/1/13 12:26,英語,平凡な人,22分,4,13,3.2,0,12,0.576,30.77,0.02,24.32,あと3日,https://detail.chiebukuro.yahoo.co.jp/qa/question_detail/q12324241317,スコットランドで英語はどれくらい通じる？,0,0
